animal_id,name,datetime,found_location,type,intake_condition,sex,age,breed,color_primary,color_secondary,num_stays,avg_stay_len
A726287,Cinnamon,2016-05-09 12:05:00,3002 Ellon Rd in Austin (TX),Stray,Normal,Intact Female,1,American Pit Bull Terrier Mix,Yellow,White,1,4.252083333333333
A726291,*Joni,2016-05-09 12:41:00,Austin (TX),Owner Surrender,Normal,Intact Female,3,Akita Mix,Tan,White,2,41.19097222222222
A726296,Leo,2016-05-09 13:09:00,Austin (TX),Owner Surrender,Normal,Intact Male,1,Labrador Retriever Mix,Black,White,1,19.1
A726297,Bella,2016-06-06 16:25:00,Austin (TX),Owner Surrender,Normal,Spayed Female,4,Beagle Mix,Black,Tan,1,5.315972222222222
A726301,Ryuk,2016-05-09 13:52:00,7201 Levander Loop in Austin (TX),Stray,Normal,Intact Male,1,Pit Bull Mix,Brown,White,1,6.002777777777778
A726302,*Alexander,2016-05-09 13:57:00,20751 Hwy 969 in Travis (TX),Stray,Normal,Intact Male,4,Siberian Husky Mix,Black,Brown,1,5.41875
A726304,Lola,2016-05-09 14:07:00,8107 Research Blvd in Austin (TX),Stray,Normal,Intact Female,1,Pointer Mix,White,Brown,3,7.808564814814814
A726309,N/A,2016-05-09 14:43:00,500 Bastrop Hwy in Austin (TX),Owner Surrender,Normal,Intact Male,1,Siberian Husky,White,Brown,1,144.21458333333334
A726310,N/A,2016-05-09 14:43:00,500 Bastrop Hwy in Austin (TX),Owner Surrender,Normal,Intact Male,1,Siberian Husky,White,Tan,1,155.90555555555557
A726313,Maggie,2016-05-09 14:22:00,Austin (TX),Owner Surrender,Sick,Intact Female,2,Bloodhound Mix,Brown,Black,1,9.113194444444444
A726314,*Fit Bit,2016-05-09 14:51:00,1401 E Rundberg Ln in Austin (TX),Stray,Normal,Neutered Male,5,Chihuahua Shorthair Mix,Tricolor,,1,100.80625
A726322,*Rubin,2016-05-09 16:06:00,1403 Citation Cir in Del Valle (TX),Stray,Normal,Intact Male,1,Australian Cattle Dog Mix,Brown,White,1,4.329166666666667
A726325,*Tiberius,2016-05-09 16:31:00,1605 Future in Austin (TX),Stray,Other,Intact Male,3,Pit Bull Mix,Blue,White,1,294.68819444444443
A726326,*Senorita,2016-05-09 16:31:00,1605 Future in Austin (TX),Stray,Other,Intact Female,2,Chihuahua Shorthair Mix,Tan,,1,4.88125
A726333,N/A,2016-05-09 17:03:00,13712 Old Hwy 20 in Manor (TX),Stray,Normal,Intact Male,1,Great Pyrenees Mix,White,Brown,1,37.234027777777776
A726334,N/A,2016-05-09 17:03:00,13712 Old Hwy 20 in Manor (TX),Stray,Normal,Intact Female,1,Great Pyrenees Mix,White,Brown,1,37.00555555555555
A726335,N/A,2016-05-09 17:03:00,13712 Old Hwy 20 in Manor (TX),Stray,Normal,Intact Female,1,Great Pyrenees Mix,White,,1,39.05972222222222
A726336,Cleo,2016-05-09 17:03:00,13712 Old Hwy 20 in Manor (TX),Stray,Normal,Intact Female,1,Great Pyrenees Mix,White,,1,35.952777777777776
A726337,N/A,2016-05-09 17:03:00,13712 Old Hwy 20 in Manor (TX),Stray,Normal,Intact Female,1,Great Pyrenees Mix,Tricolor,White,1,43.85347222222222
A726338,N/A,2016-05-09 17:03:00,13712 Old Hwy 20 in Manor (TX),Stray,Normal,Intact Male,1,Great Pyrenees Mix,Tricolor,White,1,44.06805555555555
A726341,*Ruby,2016-05-09 18:17:00,Bill Hughes Rd And Mulberry Dr in Austin (TX),Stray,Normal,Spayed Female,9,Dachshund Mix,Red,,1,4.888194444444444
A726348,Sirus,2016-05-10 07:44:00,William Cannon Mopac in Austin (TX),Stray,Injured,Neutered Male,4,Chihuahua Shorthair Mix,Black,Tan,1,4.330555555555556
A726358,N/A,2016-05-10 11:07:00,11806 Oak Trl in Austin (TX),Stray,Normal,Intact Female,1,Siberian Husky Mix,Red,White,1,4.267361111111111
A726373,*Parker,2016-05-10 12:50:00,3416 River Rd in Travis (TX),Owner Surrender,Normal,Intact Male,2,Labrador Retriever Mix,Brown,White,1,111.2388888888889
A726374,*Devon,2016-05-10 12:50:00,3416 River Rd in Travis (TX),Stray,Normal,Intact Female,2,Labrador Retriever,Black,White,1,11.994444444444444
A726375,Po,2016-05-10 12:50:00,3416 River Rd in Travis (TX),Stray,Normal,Intact Male,1,Australian Cattle Dog,Black,White,1,5.041666666666667
A726376,Milo,2016-05-10 12:50:00,3416 River Rd in Travis (TX),Stray,Normal,Intact Male,1,Border Collie Mix,Black,White,2,21.267708333333335
A726377,N/A,2016-05-10 12:50:00,3416 River Rd in Travis (TX),Stray,Normal,Intact Female,1,Australian Cattle Dog,Blue,Black,1,3.4652777777777777
A726378,*Jolene,2016-05-10 12:50:00,3416 River Rd in Travis (TX),Stray,Normal,Intact Female,1,Australian Cattle Dog,White,Black,1,4.204861111111111
A726381,N/A,2016-05-10 12:50:00,3416 River Rd in Travis (TX),Stray,Normal,Intact Male,1,Australian Cattle Dog Mix,Blue,Tricolor,1,3.4652777777777777
A726428,Duncan,2016-05-10 17:24:00,Austin (TX),Owner Surrender,Normal,Neutered Male,1,Labrador Retriever Mix,Brown,,1,5.016666666666667
A726434,Blue,2016-05-10 18:08:00,189 Jacobson Rd in Del Valle (TX),Stray,Normal,Intact Male,7,Chihuahua Shorthair Mix,Black,White,1,11.800694444444444
A726435,*Luna,2016-05-10 18:08:00,189 Jacobson Rd in Del Valle (TX),Stray,Normal,Intact Female,3,Dachshund Mix,Black,White,2,67.80520833333334
A726442,N/A,2016-05-10 18:55:00,2503 E Oltorf St in Austin (TX),Stray,Normal,Intact Male,1,Queensland Heeler Mix,Tan,White,1,3.9618055555555554
A726454,*Elliot,2016-05-11 09:08:00,Oltorf Parker Ln in Austin (TX),Stray,Injured,Intact Male,4,Chihuahua Shorthair Mix,Brown,,2,12.104861111111111
A726455,*Jesse,2016-05-11 09:19:00,2905 Wickham Ln in Austin (TX),Stray,Normal,Intact Male,1,Pit Bull Mix,Blue,White,1,34.00763888888889
A726463,*Rodeo,2016-05-11 11:31:00,1000 Cumberland Rd in Austin (TX),Stray,Normal,Neutered Male,1,Australian Cattle Dog Mix,White,Red,1,5.0055555555555555
A726472,*Nadia,2016-05-11 12:50:00,7101 Ed Bluestein Blvd in Austin (TX),Stray,Normal,Intact Female,0,Catahoula Mix,Tricolor,White,1,57.10486111111111
A726474,*Nellie,2016-05-11 12:50:00,7101 Ed Bluestein Blvd in Austin (TX),Stray,Normal,Intact Female,0,Catahoula Mix,Brown,White,1,59.08958333333333
A726475,*Nathaniel,2016-05-11 12:50:00,7101 Ed Bluestein Blvd in Austin (TX),Stray,Normal,Intact Male,0,Catahoula Mix,Brown,White,1,57.12569444444444
A726476,*Newton,2016-05-11 12:50:00,7101 Ed Bluestein Blvd in Austin (TX),Stray,Normal,Intact Female,0,Catahoula Mix,Black,White,1,56.21666666666667
A726477,*Nerida,2016-05-11 12:50:00,7101 Ed Bluestein Blvd in Austin (TX),Stray,Normal,Intact Female,0,Catahoula Mix,Tricolor,,1,56.21388888888889
A726482,N/A,2016-05-11 12:43:00,600 W St Elmo Rd in Austin (TX),Stray,Normal,Intact Male,1,Black Mouth Cur Mix,Brown,,1,36.03263888888889
A726483,Tucker,2016-05-11 12:43:00,600 W St Elmo Rd in Austin (TX),Stray,Normal,Intact Male,1,Black Mouth Cur Mix,Tan,,1,35.17638888888889
A726484,Lucy,2016-05-11 12:54:00,Austin (TX),Owner Surrender,Normal,Intact Female,1,Chihuahua Shorthair Mix,Brown,White,1,18.23611111111111
A726486,Max,2016-05-11 12:56:00,Austin (TX),Owner Surrender,Normal,Intact Male,1,Labrador Retriever Mix,Black,White,1,1.0
A726487,Diamond,2016-05-11 12:58:00,Crozier Ln And Thornberry Rd in Austin (TX),Stray,Normal,Intact Female,1,Pit Bull Mix,White,Black,1,8.229861111111111
A726488,Luna,2016-05-11 12:56:00,Austin (TX),Owner Surrender,Normal,Intact Female,1,Labrador Retriever Mix,White,,1,2.2368055555555557
A726492,Arlo,2016-05-11 12:50:00,7101 Ed Bluestein Blvd in Austin (TX),Stray,Normal,Intact Male,0,Catahoula Mix,Brown,,1,56.233333333333334
A726499,Ginger,2016-05-11 13:57:00,15207 Killdeer St in Travis (TX),Stray,Normal,Spayed Female,3,Tibetan Spaniel Mix,Brown,Tan,1,4.981944444444444
A726504,Bubo,2016-05-11 14:19:00,W William Cannon Dr And Lunar Dr in Austin (TX),Stray,Normal,Intact Male,3,Dachshund Mix,Red,,1,4.115277777777778
A726506,*Lily,2016-05-11 13:35:00,Manor (TX),Stray,Normal,Intact Female,6,Border Collie Mix,Black,Brown,1,48.03125
A726521,*Arthur,2016-05-11 16:57:00,12401 Willow Wild Dr in Austin (TX),Stray,Normal,Intact Male,1,Chihuahua Shorthair Mix,Tan,White,1,8.07638888888889
A726522,Luna,2016-05-11 16:57:00,12401 Willow Wild Dr in Austin (TX),Stray,Normal,Intact Female,10,Chihuahua Shorthair Mix,Tricolor,,1,146.84444444444443
A726525,Cash,2016-05-11 17:37:00,Austin (TX),Owner Surrender,Normal,Neutered Male,11,Pit Bull Mix,Brown,White,1,173.93541666666667
A726526,Diamond,2016-05-11 17:37:00,Austin (TX),Owner Surrender,Normal,Spayed Female,11,Pit Bull Mix,Brown,White,1,199.98333333333332
A726536,*Monty,2016-05-11 18:39:00,Oltorf St And Montopolis Dr in Austin (TX),Stray,Normal,Intact Male,2,Labrador Retriever Mix,Red,Tan,1,16.73125
A726540,*Nicolo,2016-05-11 12:50:00,7101 Ed Bluestein Blvd in Austin (TX),Stray,Normal,Intact Male,0,Catahoula Mix,Brown,,1,59.09027777777778
A726546,*Jinny,2016-05-12 11:01:00,7500 S Pleasant Valley Rd in Austin (TX),Stray,Normal,Intact Female,1,Pit Bull Mix,Tan,White,2,69.7798611111111
A726549,*Fripp,2016-05-12 11:16:00,4700 Ru Le Fleur in Austin (TX),Stray,Normal,Intact Male,1,Basset Hound Mix,White,Brown,1,14.10138888888889
A726552,Dani,2016-05-12 11:38:00,Bolm Rd And Ed Bluestein Blvd in Austin (TX),Stray,Normal,Intact Female,1,Pit Bull Mix,Tan,,4,84.18020833333333
A726556,*Gertie,2016-05-12 11:59:00,6813 Thorncliffe Drive in Austin (TX),Stray,Normal,Intact Female,2,Pit Bull Mix,White,Brown,1,9.268055555555556
A726575,*Indie,2016-05-12 13:57:00,10806 N Lamar Blvd in Austin (TX),Stray,Normal,Intact Female,6,Pit Bull Mix,Black,White,1,71.95
A726584,Sadie,2016-05-12 14:30:00,Austin (TX),Owner Surrender,Normal,Intact Female,3,Cocker Spaniel Mix,White,Brown,1,2.097916666666667
A726585,*Tom,2016-05-12 14:49:00,Gunter in Austin (TX),Public Assist,Normal,Intact Male,1,Miniature Pinscher Mix,Black,Tan,1,5.382638888888889
A726586,Austin,2016-05-12 14:49:00,Gunter in Austin (TX),Public Assist,Normal,Neutered Male,1,Dachshund Mix,Tan,,1,6.016666666666667
A726588,Daisy,2016-05-12 14:52:00,Ih 35 And 183 in Austin (TX),Stray,Normal,Intact Female,2,Chihuahua Longhair Mix,Tan,White,1,4.093055555555556
A726595,*Clara,2016-05-12 15:42:00,9801 Colfax Dr in Travis (TX),Stray,Normal,Intact Female,5,Staffordshire Mix,Yellow,,1,67.08055555555555
A726598,*Charlotte,2016-05-12 15:40:00,Lareina St And Garnett St in Austin (TX),Stray,Normal,Intact Female,1,Labrador Retriever Mix,Brown,,1,5.023611111111111
A726600,N/A,2016-05-12 15:40:00,Lareina St And Garnett St in Austin (TX),Stray,Normal,Intact Male,1,Labrador Retriever Mix,Black,White,1,4.069444444444445
A726601,N/A,2016-05-12 15:40:00,Lareina St And Garnett St in Austin (TX),Stray,Normal,Intact Male,1,Labrador Retriever Mix,Tan,White,1,4.059027777777778
A726602,*Sara,2016-05-12 15:40:00,Lareina St And Garnett St in Austin (TX),Stray,Normal,Intact Female,1,Labrador Retriever Mix,Tan,White,1,4.081944444444445
A726605,*Capri,2016-05-12 16:41:00,16103 Pearce Ln in Travis (TX),Stray,Normal,Intact Female,1,Australian Cattle Dog Mix,Blue,Tan,1,5.018055555555556
A726606,Sammy,2016-05-12 16:47:00,8101 Salt Springs Dr in Austin (TX),Stray,Normal,Intact Male,2,Pit Bull Mix,Brown,White,2,70.41597222222222
A726611,Domino,2016-05-12 16:52:00,4700 Turnstone Drive in Austin (TX),Stray,Normal,Intact Female,1,Chihuahua Longhair Mix,White,Black,1,1.3875
A726612,Bella,2018-07-23 17:28:00,124 West Anderson Lane in Austin (TX),Stray,Normal,Spayed Female,3,Dachshund Mix,Brown,White,1,2.0347222222222223
A726657,N/A,2016-05-12 19:24:00,7201 Levander Loop in Austin (TX),Stray,Normal,Intact Female,5,Queensland Heeler Mix,Red,White,1,22.94236111111111
A726658,N/A,2016-05-12 19:24:00,7201 Levander Loop in Austin (TX),Stray,Normal,Intact Male,5,Queensland Heeler Mix,Red,,1,22.93611111111111
A726659,N/A,2016-05-12 19:24:00,7201 Levander Loop in Austin (TX),Stray,Normal,Intact Male,5,Queensland Heeler Mix,Red,,1,20.936805555555555
A726660,Carmen,2016-05-12 19:24:00,7201 Levander Loop in Austin (TX),Stray,Normal,Intact Female,5,Queensland Heeler Mix,Red,,2,11.455555555555556
A726661,N/A,2016-05-12 19:24:00,7201 Levander Loop in Austin (TX),Stray,Normal,Intact Male,5,Queensland Heeler Mix,Red,,1,20.92152777777778
A726662,N/A,2016-05-12 19:24:00,7201 Levander Loop in Austin (TX),Stray,Normal,Intact Female,5,Queensland Heeler Mix,Blue,,1,20.944444444444443
A726663,N/A,2016-05-12 19:24:00,7201 Levander Loop in Austin (TX),Stray,Normal,Intact Female,5,Queensland Heeler Mix,Blue,,1,21.539583333333333
A726664,N/A,2016-05-12 19:24:00,7201 Levander Loop in Austin (TX),Stray,Normal,Intact Male,5,Queensland Heeler Mix,Blue,Black,1,29.743055555555557
A726665,N/A,2016-05-12 19:24:00,7201 Levander Loop in Austin (TX),Stray,Normal,Intact Male,5,Queensland Heeler Mix,Blue,Black,1,22.771527777777777
A726666,N/A,2016-05-12 19:24:00,7201 Levander Loop in Austin (TX),Stray,Normal,Intact Male,5,Queensland Heeler Mix,Blue,Black,1,20.963194444444444
A726667,N/A,2016-05-12 23:17:00,5200 E William Cannon Dr in Austin (TX),Public Assist,Normal,Intact Male,1,Pit Bull Mix,Blue,White,1,3.7645833333333334
A726685,*Newman,2016-05-13 11:18:00,Northeast Dr And Colgate in Austin (TX),Stray,Normal,Intact Male,2,German Shepherd Mix,Black,Brown,1,22.257638888888888
A726694,N/A,2016-05-13 12:35:00,4611 Candletree Ln in Austin (TX),Stray,Normal,Intact Male,1,Bull Terrier Mix,White,Black,1,4.25625
A726696,Ziggy,2016-05-13 12:51:00,14300 Anita Marie Ln in Austin (TX),Stray,Normal,Intact Male,1,Jack Russell Terrier Mix,Brown,White,1,4.191666666666666
A726697,*Milton,2016-05-13 13:04:00,12046 Lincolnshire Dr in Austin (TX),Stray,Normal,Intact Male,2,Dalmatian Mix,White,Black,1,36.06458333333333
A726701,Yao,2016-05-16 13:29:00,10555#B Maha Cir in Travis (TX),Stray,Aged,Intact Male,15,German Shepherd Mix,Tan,Gray,1,19.17361111111111
A726709,N/A,2016-05-13 14:51:00,2110 W Slaughter Ln in Austin (TX),Stray,Normal,Intact Male,1,Chihuahua Shorthair Mix,Tricolor,,1,5.138194444444444
A726716,*Montana,2016-05-13 15:10:00,3607 Greystone Dr in Austin (TX),Stray,Sick,Intact Male,1,Pit Bull Mix,Brown,White,1,220.78402777777777
A726718,Iris,2016-05-13 16:41:00,7016 Boyle in Austin (TX),Stray,Normal,Intact Female,3,Mexican Hairless Mix,Gray,,1,4.095833333333333
A726720,*Jordy,2016-05-13 16:54:00,4715 Blueberry Trl in Austin (TX),Stray,Normal,Intact Male,1,Swedish Vallhund Mix,Tricolor,White,1,4.022222222222222
A726736,Hope,2016-05-14 11:02:00,Austin (TX),Owner Surrender,Normal,Spayed Female,5,Pit Bull Mix,Red,White,1,2.2569444444444446
A726738,N/A,2016-05-14 11:27:00,Pino And Dove Meadow in Austin (TX),Stray,Normal,Intact Female,2,Dachshund Longhair Mix,Black,White,1,3.5229166666666667
A726751,*Marcie,2016-05-14 12:00:00,613 Industrial Blvd in Austin (TX),Stray,Normal,Spayed Female,1,Black Mouth Cur Mix,Brown,Black,1,6.2347222222222225
A726759,N/A,2016-05-14 12:19:00,11604 Mayback Dr in Del Valle (TX),Stray,Normal,Intact Male,1,Miniature Schnauzer Mix,Black,White,1,4.259027777777778
A726768,Beau,2016-05-14 12:38:00,124 W Anderson Ln in Austin (TX),Stray,Normal,Neutered Male,7,Siberian Husky Mix,Tricolor,Black,1,196.0090277777778
A726785,King Boy,2016-05-14 14:42:00,Del Valle (TX),Owner Surrender,Normal,Neutered Male,1,Queensland Heeler Mix,Tan,White,1,10.123611111111112
A726786,Andy,2016-05-14 14:50:00,4900 Mckinney Falls Parkway in Austin (TX),Stray,Normal,Intact Male,1,Rat Terrier Mix,White,Black,1,6.907638888888889
A726801,Duncan,2016-05-14 16:03:00,Mckinney Falls Pkwy And Aspen Glenn Blvd in Austin (TX),Stray,Normal,Neutered Male,8,Chihuahua Shorthair Mix,White,,1,29.93402777777778
A726803,*Tony,2016-05-14 16:03:00,Mckinney Falls Pkwy And Aspen Glenn Blvd in Austin (TX),Stray,Normal,Intact Male,3,Miniature Poodle Mix,White,,1,7.8375
A726809,N/A,2016-05-14 17:23:00,124 W Anderson Ln in Austin (TX),Stray,Normal,Intact Female,1,Australian Cattle Dog Mix,Black,White,1,3.2756944444444445
A726820,*Torrbjorn,2016-05-15 08:11:00,Austin (TX),Stray,Normal,Intact Male,6,Cairn Terrier Mix,Black,Tan,1,7.333333333333333
A726821,*Montgomery,2016-05-15 08:11:00,Us-290 & Fitzhugh Rd in Austin (TX),Stray,Normal,Neutered Male,7,Labrador Retriever Mix,Yellow,,1,16.143055555555556
A726828,Lucky,2016-05-15 11:08:00,205 W Eggleston St in Manor (TX),Stray,Normal,Intact Female,2,Australian Cattle Dog Mix,Black,Blue,1,32.018055555555556
A726829,Jett,2016-05-15 11:16:00,Austin (TX),Owner Surrender,Normal,Neutered Male,4,Pit Bull Mix,Red,White,1,30.127777777777776
A726842,*Freckles,2016-05-15 12:18:00,7006 Old Lockhart Hwy in Travis (TX),Stray,Normal,Intact Female,1,Pit Bull Mix,White,Blue,1,272.1375
A726843,Nala,2016-05-15 12:33:00,Austin (TX),Owner Surrender,Normal,Spayed Female,1,Pit Bull Mix,Tan,White,1,68.18402777777777
A726848,Snowball,2016-05-15 13:30:00,9219 Hunters Chase in Austin (TX),Stray,Normal,Intact Female,2,Chihuahua Shorthair Mix,White,,1,49.13055555555555
A726850,Brownie,2016-05-15 13:30:00,9219 Hunters Chase in Austin (TX),Stray,Normal,Intact Female,2,Chihuahua Shorthair Mix,White,,1,14.006944444444445
A726852,Shortie,2016-05-15 13:30:00,9219 Hunters Chase in Austin (TX),Stray,Normal,Intact Male,2,Chihuahua Shorthair Mix,Brown,Tan,1,14.938194444444445
A726876,*Reuben,2016-05-15 16:38:00,Pitter Pat Ln & Claxton in Travis (TX),Stray,Normal,Intact Male,2,Rottweiler,Black,Brown,2,10.635069444444445
A726879,*Daniel,2016-05-15 17:25:00,844 Airport Blvd in Austin (TX),Stray,Normal,Intact Male,4,Chihuahua Shorthair Mix,Black,White,1,4.863888888888889
A726883,*Polly,2016-05-15 20:24:00,2900 Northeast Dr in Austin (TX),Stray,Normal,Intact Female,1,Australian Cattle Dog Mix,Tan,,1,5.917361111111111
A726884,Lucy,2016-05-15 20:24:00,2900 Northeast Dr in Austin (TX),Stray,Normal,Intact Female,1,Australian Cattle Dog Mix,Black,Tan,1,5.855555555555555
A726888,*Hedi,2016-05-16 08:01:00,Gillis St & Green Forest Dr in Austin (TX),Stray,Normal,Intact Female,1,German Shorthair Pointer Mix,White,Red,1,4.461111111111111
A726891,Bruno,2016-05-17 15:25:00,Austin (TX),Owner Surrender,Normal,Intact Male,2,Pit Bull Mix,Brown,White,1,13.128472222222221
A726892,King,2016-07-24 07:56:00,Perry Rd in Austin (TX),Stray,Normal,Intact Male,1,Rottweiler Mix,Black,Tan,2,5.173263888888888
A726893,*Orelia,2016-05-16 09:30:00,201 Chicon St in Austin (TX),Stray,Normal,Intact Female,1,Pointer Mix,White,Black,1,6.2652777777777775
A726897,*Quinnie,2016-05-16 11:12:00,2929 Wickersham in Austin (TX),Stray,Normal,Intact Female,1,Black Mouth Cur Mix,Tan,Black,1,5.186111111111111
A726910,N/A,2016-05-16 12:39:00,8711 Johnny Morris Road in Austin (TX),Stray,Normal,Intact Female,1,Border Collie Mix,Black,White,1,4.188888888888889
A726913,Lilly,2016-05-16 14:06:00,E Anderson Ln in Austin (TX),Stray,Normal,Intact Female,3,Chihuahua Shorthair Mix,White,Tan,1,5.008333333333334
A726929,Lobo,2016-05-16 15:41:00,Austin (TX),Owner Surrender,Sick,Neutered Male,3,Australian Shepherd Mix,Black,Tricolor,1,38.03402777777778
A726930,N/A,2016-05-16 16:25:00,12004 Tanglebriar Trl in Austin (TX),Stray,Normal,Intact Male,1,Dachshund Mix,Brown,White,1,14.688888888888888
A726932,*Tarae,2016-05-16 16:40:00,1406 Dale Dr in Austin (TX),Stray,Normal,Intact Female,1,Wire Hair Fox Terrier Mix,Tan,White,1,9.043055555555556
A726939,*Rylance,2016-05-16 18:18:00,1St And William Cannon in Austin (TX),Stray,Normal,Intact Male,1,Chihuahua Shorthair Mix,White,White,1,6.807638888888889
A726941,Blondie,2016-05-16 18:48:00,15Th & Lamar in Austin (TX),Stray,Normal,Spayed Female,6,Labrador Retriever Mix,White,White,2,8.999652777777778
A726942,*Perslee,2016-05-16 18:54:00,4721 Loyola Ln in Austin (TX),Stray,Normal,Spayed Female,2,Labrador Retriever Mix,Black,White,1,4.909722222222222
A726943,Frida,2016-05-16 18:56:00,Austin (TX),Owner Surrender,Normal,Intact Female,1,Catahoula Mix,White,Black,1,10.935416666666667
A726948,Kermit,2016-05-16 19:25:00,Dittmar Oak in Austin (TX),Stray,Normal,Neutered Male,1,Labrador Retriever Mix,Black,White,1,7.679166666666666
A726960,Jozie,2016-05-17 09:37:00,W Slaughter Ln And Manchaca Rd in Austin (TX),Stray,Normal,Intact Female,1,Labrador Retriever Mix,Tricolor,,1,22.350694444444443
A726963,Luna,2016-05-17 15:11:00,6505 Burleson Rd in Austin (TX),Stray,Normal,Intact Female,1,Cairn Terrier Mix,Black,,1,3.936111111111111
A726966,*Ladybug,2016-05-17 11:11:00,11903 Dove Haven Dr in Austin (TX),Stray,Normal,Intact Female,1,Chihuahua Shorthair Mix,Red,,1,111.28402777777778
A726968,*Georgina,2016-05-17 11:22:00,5701 Cameron Rd in Austin (TX),Stray,Normal,Intact Female,1,Carolina Dog Mix,Black,White,1,6.279861111111111
A726973,*Deacon,2016-05-17 11:37:00,El Rey Blvd And El Dorado Dr in Austin (TX),Stray,Normal,Intact Male,7,Norwich Terrier Mix,Blue,Tan,3,17.761574074074076
A726975,Radar,2016-05-17 12:01:00,Panadero Dr And Quinton Dr in Austin (TX),Stray,Normal,Intact Male,1,Jack Russell Terrier Mix,Tan,White,1,4.220833333333333
A726980,Kion,2016-05-17 12:11:00,1418 W Braker Ln in Austin (TX),Stray,Normal,Intact Male,1,Labrador Retriever Mix,Brown,,2,2.1572916666666666
A726981,*Piper,2016-05-17 12:11:00,1418 W Braker Ln in Austin (TX),Stray,Normal,Intact Female,1,Labrador Retriever Mix,Brown,White,1,4.9840277777777775
A726982,Jet,2016-05-17 12:11:00,1418 W Braker Ln in Austin (TX),Stray,Normal,Intact Male,1,Labrador Retriever Mix,Black,,1,4.216666666666667
A726983,*Prue,2016-05-17 12:11:00,1418 W Braker Ln in Austin (TX),Stray,Normal,Intact Female,1,Labrador Retriever Mix,White,Brown,1,6.270833333333333
A726984,*Riley,2016-05-17 12:11:00,1418 W Braker Ln in Austin (TX),Stray,Normal,Intact Male,1,Labrador Retriever Mix,Yellow,,1,4.275
